"budget","revenue","movie_id","title","popularity","status","release_date","runtime","vote_average","vote_count"
100000000,336529144,414,"Batman Forever",48.205606,"Released","1995-05-31",121,5.2,1498
105000000,121214377,563,"Starship Troopers",58.782359,"Released","1997-11-06",129,6.7,1560
102000000,130482868,83542,"Cloud Atlas",73.872343,"Released","2012-10-26",172,6.6,2977
80000000,140073390,41216,"Legend of the Guardians: The Owls of Ga'Hoole",37.321848,"Released","2010-07-10",97,6.5,703
100000000,82102379,314,"Catwoman",32.271938,"Released","2004-07-22",104,4.2,808
100000000,243400000,184315,"Hercules",76.842247,"Released","2014-07-23",99,5.6,1680
140000000,109578115,9016,"Treasure Planet",38.924136,"Released","2002-11-26",95,7.2,948
100000000,68688831,18162,"Land of the Lost",19.38841,"Released","2009-06-05",102,5.3,381
90000000,206172544,138103,"The Expendables 3",61.025639,"Released","2014-08-04",127,6.1,1795
105000000,133718711,257088,"Point Break",33.507289,"Released","2015-12-03",114,5.5,783
84000000,0,10214,"Son of the Mask",17.815595,"Released","2005-02-18",94,3.6,338
100000000,93820758,205775,"In the Heart of the Sea",50.767332,"Released","2015-11-20",122,6.5,1276
100000000,7103973,11692,"The Adventures of Pluto Nash",12.092241,"Released","2002-08-15",95,4.4,142
100000000,94882889,22972,"Green Zone",30.254021,"Released","2010-03-11",115,6.4,717
99000000,246233113,227973,"The Peanuts Movie",34.308098,"Released","2015-11-05",88,6.5,604
10000000,13835130,29193,"The Spanish Prisoner",3.091077,"Released","1997-09-08",110,7.1,73
98000000,433013274,1734,"The Mummy Returns",41.862983,"Released","2001-04-28",130,6,2206
100000000,193772504,3131,"Gangs of New York",46.160048,"Released","2002-12-14",167,7.1,1910
94000000,95311434,76758,"The Flowers of War",12.516546,"Released","2011-12-15",145,7.1,187
85000000,149044513,9408,"Surf's Up",23.230851,"Released","2007-06-08",85,5.9,601
90000000,1.02e+08,9890,"The Stepford Wives",19.224754,"Released","2004-06-10",93,5.4,334
92000000,172989651,855,"Black Hawk Down",44.455166,"Released","2001-12-28",144,7.2,1811
0,104907746,77953,"The Campaign",16.460356,"Released","2012-08-09",85,5.6,578
90000000,263920180,18,"The Fifth Element",109.528572,"Released","1997-05-07",126,7.3,3885
100000000,288347692,37786,"Sex and the City 2",18.325897,"Released","2010-05-26",146,5.4,426
95000000,76432727,10501,"The Road to El Dorado",37.054554,"Released","2000-03-31",89,7,858
95000000,877244782,57800,"Ice Age: Continental Drift",65.229868,"Released","2012-06-26",88,6.2,2672
95000000,543514353,150689,"Cinderella",101.187052,"Released","2015-03-12",105,6.7,2374
65000000,93525586,7980,"The Lovely Bones",29.257137,"Released","2009-12-26",136,6.6,1065
94000000,940335536,12,"Finding Nemo",85.688789,"Released","2003-05-30",100,7.6,6122
94000000,1118888979,122,"The Lord of the Rings: The Return of the King",123.630332,"Released","2003-12-01",201,8.1,8064
79000000,926287400,121,"The Lord of the Rings: The Two Towers",106.914973,"Released","2002-12-18",179,8,7487
95000000,114178613,68737,"Seventh Son",63.628459,"Released","2014-12-12",102,5.2,957
115000000,274703340,1995,"Lara Croft: Tomb Raider",41.498631,"Released","2001-06-11",100,5.7,2192
100000000,103039258,157353,"Transcendence",58.991388,"Released","2014-04-16",119,5.9,2295
93000000,368780809,331,"Jurassic Park III",1.859364,"Released","2001-07-18",92,5.7,2077
93000000,482860185,61791,"Rise of the Planet of the Apes",138.433168,"Released","2011-08-03",105,7,4347
90000000,162839667,8204,"The Spiderwick Chronicles",21.436682,"Released","2008-02-14",95,6.3,572
92000000,304654182,47964,"A Good Day to Die Hard",65.402595,"Released","2013-02-06",98,5.2,3493
145000000,25819961,10733,"The Alamo",10.660441,"Released","2004-04-07",137,5.8,106
92000000,631442092,9806,"The Incredibles",77.817571,"Released","2004-11-05",115,7.4,5152
98000000,10017322,1408,"Cutthroat Island",7.029308,"Released","1995-12-22",119,5.7,136
95000000,226497209,32657,"Percy Jackson & the Olympians: The Lightning Thief",61.121717,"Released","2010-02-01",118,6,2010
90000000,589390539,607,"Men in Black",104.121555,"Released","1997-07-02",98,6.9,4412
90000000,497366869,863,"Toy Story 2",73.575118,"Released","1999-10-30",92,7.3,3806
100000000,167805466,44048,"Unstoppable",37.698465,"Released","2010-11-04",98,6.3,1165
90000000,347325802,5175,"Rush Hour 2",35.814765,"Released","2001-08-03",90,6.4,1054
100000000,155464351,2655,"What Lies Beneath",15.835672,"Released","2000-07-21",130,6.3,488
100000000,242988466,22794,"Cloudy with a Chance of Meatballs",46.781182,"Released","2009-09-17",90,6.5,1747
90000000,886686817,8355,"Ice Age: Dawn of the Dinosaurs",69.457898,"Released","2009-06-29",94,6.5,2271
90000000,188133322,116745,"The Secret Life of Walter Mitty",43.348022,"Released","2013-12-18",114,7,3144
92000000,264105545,4327,"Charlie's Angels",40.20395,"Released","2000-11-02",98,5.6,1232
90000000,289847354,1422,"The Departed",63.429157,"Released","2006-10-05",151,7.9,4339
90000000,304320254,10674,"Mulan",67.427755,"Released","1998-06-18",88,7.6,2008
92000000,188072649,7446,"Tropic Thunder",43.192048,"Released","2008-08-09",107,6.5,1667
90000000,232617430,65754,"The Girl with the Dragon Tattoo",47.651083,"Released","2011-12-14",158,7.2,2434
90000000,366101666,1572,"Die Hard: With a Vengeance",51.881077,"Released","1995-05-19",128,6.9,2066
90000000,524028679,10528,"Sherlock Holmes",57.834787,"Released","2009-12-23",128,7,5766
100000000,94061311,271969,"Ben-Hur",29.608322,"Released","2016-08-17",125,5.3,621
120000000,186053725,10865,"Atlantis: The Lost Empire",51.548589,"Released","2001-06-02",95,6.7,1224
0,233755553,258509,"Alvin and the Chipmunks: The Road Chip",27.867368,"Released","2015-12-17",92,5.8,428
75000000,200276000,2253,"Valkyrie",38.832842,"Released","2008-12-25",121,6.7,1173
90000000,201596308,10661,"You Don't Mess with the Zohan",40.597344,"Released","2008-06-05",113,5.5,1048
88000000,243637091,257344,"Pixels",140.849495,"Released","2015-07-16",105,5.6,2513
100000000,235926552,644,"A.I. Artificial Intelligence",34.035114,"Released","2001-06-29",146,6.8,1974
90000000,182290266,10756,"The Haunted Mansion",16.302378,"Released","2003-11-25",99,5.2,466
90000000,171120329,686,"Contact",55.249434,"Released","1997-07-11",150,7.2,1308
95000000,190213455,9383,"Hollow Man",28.200874,"Released","2000-08-04",112,5.6,634
80000000,162944923,179,"The Interpreter",18.69984,"Released","2005-04-08",128,6.2,392
90000000,174578751,76285,"Percy Jackson: Sea of Monsters",40.262261,"Released","2013-08-07",106,5.9,1648
95000000,156505388,1996,"Lara Croft Tomb Raider: The Cradle of Life",56.811056,"Released","2003-07-21",117,5.5,1418
90000000,334901337,291805,"Now You See Me 2",51.535701,"Released","2016-06-02",129,6.7,3235
68000000,118063304,10003,"The Saint",20.913852,"Released","1997-04-03",116,5.9,302
92000000,143049560,1535,"Spy Game",27.166757,"Released","2001-11-18",126,6.8,579
90000000,60874615,2067,"Mission to Mars",16.058284,"Released","2000-03-10",114,5.7,369
90000000,484635760,46195,"Rio",46.200042,"Released","2011-04-03",96,6.5,2166
100000000,93700000,2277,"Bicentennial Man",24.939295,"Released","1999-12-17",131,6.9,963
90000000,0,10357,"Volcano",19.836124,"Released","1997-04-25",104,5.2,376
90000000,140807547,4477,"The Devil's Own",15.350451,"Released","1997-03-12",107,5.9,290
100000000,35168966,8665,"K-19: The Widowmaker",15.625949,"Released","2002-07-19",138,6.1,264
20000000,79114085,9387,"Conan the Barbarian",31.802807,"Released","1982-04-02",129,6.6,650
88000000,108539911,921,"Cinderella Man",24.100863,"Released","2005-06-02",144,7.3,616
90000000,16178959,49852,"The Nutcracker: The Untold Story",3.593349,"Released","2010-11-24",110,5.4,50
87000000,148336445,4464,"Seabiscuit",14.824166,"Released","2003-07-22",141,6.7,216
92000000,494471524,664,"Twister",32.079995,"Released","1996-05-10",113,6.1,950
90000000,429632142,8358,"Cast Away",57.739713,"Released","2000-12-22",143,7.5,3218
100000000,384335608,9836,"Happy Feet",37.272385,"Released","2006-11-16",108,5.9,1410
75000000,288500217,2502,"The Bourne Supremacy",53.213931,"Released","2004-07-23",108,7.2,2825
85000000,315156409,9772,"Air Force One",36.38795,"Released","1997-07-25",124,6.2,840
85000000,450717150,161,"Ocean's Eleven",60.929352,"Released","2001-12-07",116,7.2,3783
75000000,132274484,52451,"The Three Musketeers",36.605246,"Released","2011-08-31",110,5.6,924
85000000,358375603,76492,"Hotel Transylvania",56.257411,"Released","2012-09-20",91,6.8,2566
85000000,340487652,4523,"Enchanted",29.21998,"Released","2007-11-20",107,6.6,1449
85000000,208076205,59961,"Safe House",34.773106,"Released","2012-02-09",115,6.3,1345
85000000,183611771,10481,"102 Dalmatians",9.895061,"Released","2000-10-07",100,5.1,313
75000000,152930623,59108,"Tower Heist",36.743324,"Released","2011-11-02",104,5.8,932
85000000,194168700,1581,"The Holiday",44.967453,"Released","2006-12-08",136,6.7,1225
90000000,250649836,9798,"Enemy of the State",41.207568,"Released","1998-11-20",132,6.7,1240
85000000,219103655,22897,"It's Complicated",16.479851,"Released","2009-12-23",121,6.2,360
85000000,311312624,298,"Ocean's Thirteen",42.069993,"Released","2007-06-07",122,6.5,1999
85000000,197309027,7484,"Open Season",26.61951,"Released","2006-09-29",83,6.1,656
85000000,288747895,157350,"Divergent",80.316463,"Released","2014-03-14",139,6.9,4663
68000000,96976270,853,"Enemy at the Gates",41.273567,"Released","2001-03-13",131,7.2,999
85000000,80916492,10159,"The Rundown",24.107835,"Released","2003-09-26",104,6.4,514
85000000,137298489,9593,"Last Action Hero",32.044191,"Released","1993-06-18",130,6.1,712
85000000,162242962,1904,"Memoirs of a Geisha",16.595874,"Released","2005-12-06",145,7.3,652
85000000,158468292,9615,"The Fast and the Furious: Tokyo Drift",8.282876,"Released","2006-06-03",104,6.1,1705
0,0,51052,"Arthur Christmas",19.83683,"Released","2011-02-22",97,6.7,333
90000000,142940100,297,"Meet Joe Black",36.069611,"Released","1998-11-12",178,6.9,1147
85000000,78382433,9884,"Collateral Damage",18.827753,"Released","2002-02-06",108,5.5,427
0,37823676,16858,"All That Jazz",5.159407,"Released","1979-12-20",123,7.3,85
85000000,183018522,62764,"Mirror Mirror",48.126297,"Released","2012-03-15",106,5.5,1114
60000000,47664559,22538,"Scott Pilgrim vs. the World",38.885195,"Released","2010-07-27",112,7.2,2126
60000000,74208267,9341,"The Core",29.211255,"Released","2003-03-28",136,5.4,516
84000000,123307945,12107,"Nutty Professor II: The Klumps",17.783361,"Released","2000-07-27",106,4.7,332
84000000,275650703,9637,"Scooby-Doo",31.435539,"Released","2002-06-14",88,5.4,820
50000000,41037742,49049,"Dredd",57.673932,"Released","2012-09-07",95,6.6,1940
82500000,237681299,9339,"Click",41.176631,"Released","2006-06-22",107,6,2104
8000000,21028755,16281,"Creepshow",13.661289,"Released","1982-11-12",120,6.7,226
85000000,112483764,39691,"Cats & Dogs 2 : The Revenge of Kitty Galore",11.77398,"Released","2010-07-30",82,4.9,119
85000000,222231186,8247,"Jumper",21.218,"Released","2008-02-10",88,5.9,1799
85000000,160388063,11253,"Hellboy II: The Golden Army",58.57976,"Released","2008-07-11",120,6.5,1527
65000000,84785914,1949,"Zodiac",51.970905,"Released","2007-03-02",157,7.3,2023
82000000,96085477,8452,"The 6th Day",18.447479,"Released","2000-11-17",123,5.7,595
80000000,484572835,310,"Bruce Almighty",109.684788,"Released","2003-05-23",101,6.4,3012
80000000,274470394,27578,"The Expendables",77.580661,"Released","2010-08-03",103,6,2926
80000000,457696359,954,"Mission: Impossible",75.290998,"Released","1996-05-22",110,6.7,2631
75000000,691210692,70160,"The Hunger Games",68.550698,"Released","2012-03-12",142,6.9,9455
80000000,254455986,45243,"The Hangover Part II",58.040149,"Released","2011-05-25",102,6.2,3739
80000000,2.8e+08,364,"Batman Returns",59.113174,"Released","1992-06-19",126,6.6,1673
80000000,343397247,7518,"Over the Hedge",36.32705,"Released","2006-04-22",83,6.3,1074
80000000,145771527,11544,"Lilo & Stitch",55.659988,"Released","2002-06-21",85,7.1,1314
85000000,1.44e+08,9986,"Charlotte's Web",14.132583,"Released","2006-12-15",97,5.8,288
75000000,140464664,8656,"Deep Impact",34.070054,"Released","1998-05-08",120,5.9,855
84000000,0,146216,"RED 2",44.34333,"Released","2013-07-18",116,6.4,1526
82000000,190320568,9291,"The Longest Yard",26.065735,"Released","2005-05-19",113,6.2,785
75000000,342695435,55301,"Alvin and the Chipmunks: Chipwrecked",23.473004,"Released","2011-12-14",87,5.4,484
80000000,246984278,109418,"Grown Ups 2",45.589568,"Released","2013-07-11",100,5.8,1155
80000000,230685453,11665,"Get Smart",23.496054,"Released","2008-06-19",110,6,1051
80000000,266728738,6964,"Something's Gotta Give",16.939441,"Released","2003-12-12",128,6.3,410
80000000,294804195,11324,"Shutter Island",81.914696,"Released","2010-02-18",138,7.8,6336
80000000,163733697,12193,"Four Christmases",19.500893,"Released","2008-11-26",88,5.3,331
75000000,260696994,9928,"Robots",29.558157,"Released","2005-03-10",91,6,1333
80000000,245676146,754,"Face/Off",46.075037,"Released","1997-06-27",138,6.8,1583
80000000,212874442,10202,"Bedtime Stories",23.531721,"Released","2008-12-24",99,5.9,901
80000000,181001478,4147,"Road to Perdition",49.078546,"Released","2002-07-12",117,7.3,1077
80000000,214918407,50546,"Just Go with It",37.02665,"Released","2011-02-10",117,6.3,1543
75000000,224012234,1701,"Con Air",45.154631,"Released","1997-06-01",115,6.5,1270
80000000,178066569,13027,"Eagle Eye",46.887983,"Released","2008-09-25",118,6.3,1018
79000000,173013509,2289,"Cold Mountain",24.598479,"Released","2003-12-24",154,6.7,533
80000000,157107755,20504,"The Book of Eli",32.363538,"Released","2010-01-14",118,6.6,2164
80000000,177977226,9574,"Flubber",11.50396,"Released","1997-11-26",93,5.3,695
80000000,91188905,11618,"The Haunting",19.375768,"Released","1999-07-23",113,5.2,369
80000000,250200000,2300,"Space Jam",36.125715,"Released","1996-11-15",88,6.5,1288
0,0,12096,"The Pink Panther",25.450534,"Released","2006-01-18",93,5.6,550
80000000,233093859,10200,"The Day the Earth Stood Still",41.890722,"Released","2008-12-10",104,5.2,1043
75000000,136982834,8834,"Conspiracy Theory",22.179658,"Released","1997-08-07",135,6.5,431
68000000,211817906,228150,"Fury",139.575085,"Released","2014-10-15",135,7.4,3946
70000000,1.64e+08,6068,"Six Days Seven Nights",18.264635,"Released","1998-06-12",98,5.6,332
80000000,201584141,41515,"Yogi Bear",11.187696,"Released","2010-12-11",80,5.2,220
80000000,122563539,9023,"Spirit: Stallion of the Cimarron",41.670544,"Released","2002-05-24",83,7.4,831
80000000,169852759,38317,"Zookeeper",27.46264,"Released","2011-07-06",102,5.3,498
80000000,136159423,2157,"Lost in Space",17.455024,"Released","1998-04-03",130,5,388
80000000,96105964,14462,"The Manchurian Candidate",21.394281,"Released","2004-07-30",129,6.2,393
0,0,161795,"Déjà Vu",0.605645,"Released","1998-04-22",117,8,1
80000000,473226958,159824,"Hotel Transylvania 2",61.692197,"Released","2015-09-21",89,6.7,1497
80000000,90874570,49948,"Fantasia 2000",14.530946,"Released","1999-12-17",74,7,292
80000000,123729176,2135,"The Time Machine",25.978555,"Released","2002-03-04",96,5.8,631
90000000,0,9822,"Mighty Joe Young",6.643778,"Released","1998-12-25",114,5.9,208
102000000,147080413,9705,"Swordfish",36.788745,"Released","2001-06-07",99,6.1,932
75000000,142400065,1656,"The Legend of Zorro",31.054334,"Released","2005-10-24",129,5.9,893
85000000,71485043,12159,"What Dreams May Come",21.891078,"Released","1998-10-02",113,6.8,577
85000000,0,9678,"Little Nicky",18.335992,"Released","2000-11-10",90,5.2,438
88000000,105316267,4442,"The Brothers Grimm",40.138009,"Released","2005-08-26",118,5.6,818
70000000,101371017,75,"Mars Attacks!",44.090535,"Released","1996-12-12",106,6.1,1509
0,0,330770,"Evolution",3.300061,"Released","2015-09-14",81,6.4,47
0,43312294,9433,"The Edge",20.632673,"Released","1997-09-06",117,6.7,349
80000000,122444772,19959,"Surrogates",36.664991,"Released","2009-09-24",89,5.9,1195
80000000,34566746,11973,"Thirteen Days",18.26121,"Released","2000-12-24",145,6.9,189
80000000,159212469,11228,"Daylight",16.681269,"Released","1996-12-06",115,5.8,378
80000000,126546518,77951,"Walking With Dinosaurs",10.088006,"Released","2013-12-18",87,5.2,133
44000000,21400000,5491,"Battlefield Earth",7.89147,"Released","2000-05-10",118,3,255
80000000,68514844,10715,"Looney Tunes: Back in Action",16.715631,"Released","2003-11-14",90,5.6,297
80000000,53825515,10197,"Nine",9.357734,"Released","2009-12-03",112,5.1,165
80000000,19480739,9562,"Timeline",11.22268,"Released","2003-11-26",116,5.4,318
80000000,17626234,9922,"The Postman",14.564667,"Released","1997-12-25",177,6.1,299
90000000,69131860,9447,"Babe: Pig in the City",11.356079,"Released","1998-11-25",92,5.2,305
90000000,146936910,274854,"The Last Witch Hunter",52.612025,"Released","2015-10-21",106,5.7,1316
80000000,33463969,8870,"Red Planet",13.800656,"Released","2000-11-10",106,5.4,267
86000000,107944236,9992,"Arthur and the Invisibles",27.097932,"Released","2006-12-13",94,6,639
0,19406406,36970,"Oceans",10.706613,"Released","2009-10-17",84,7.3,111
80000000,5989640,10077,"A Sound of Thunder",7.342892,"Released","2005-05-15",110,4.8,111
