"id","genre","n"
426,"History",1
426,"Music",1
426,"Romance",1
426,"War",1
427,"Action",1
427,"Adventure",2
427,"Crime",1
427,"Drama",2
427,"Fantasy",2
427,"Horror",1
427,"Music",1
427,"Mystery",3
427,"Romance",1
427,"Science Fiction",3
427,"Thriller",4
428,"Action",1
428,"Drama",1
428,"History",1
428,"Music",1
428,"Romance",1
428,"War",1
429,"Action",5
429,"Adventure",2
429,"Comedy",2
429,"Drama",4
429,"Family",2
429,"Fantasy",1
429,"Horror",3
429,"Music",2
429,"Mystery",1
429,"Romance",2
429,"Science Fiction",5
429,"Thriller",3
430,"Adventure",1
430,"Drama",2
430,"Fantasy",1
430,"Music",1
430,"Romance",1
431,"Drama",1
431,"Music",1
431,"Romance",1
448,"Action",1
448,"Adventure",1
448,"Comedy",1
448,"Crime",4
448,"Drama",7
448,"Horror",1
448,"Mystery",1
448,"Romance",2
448,"Science Fiction",1
448,"Thriller",3
448,"Western",1
449,"Action",6
449,"Adventure",4
449,"Animation",2
449,"Comedy",10
449,"Drama",6
449,"Family",3
449,"Fantasy",5
449,"Music",2
449,"Romance",5
449,"Science Fiction",2
450,"Action",1
450,"Comedy",1
450,"Drama",2
450,"History",1
450,"Science Fiction",1
450,"Thriller",1
451,"Action",2
451,"Adventure",1
451,"Drama",1
451,"Science Fiction",2
451,"Thriller",1
452,"Adventure",1
452,"Comedy",6
452,"Drama",14
452,"Family",1
452,"Fantasy",1
452,"Horror",1
452,"Music",2
452,"Mystery",2
452,"Romance",3
452,"Thriller",3
452,"War",1
453,"Adventure",1
453,"Animation",1
453,"Comedy",3
453,"Crime",2
453,"Drama",3
453,"Family",1
453,"Horror",2
453,"Mystery",1
453,"Romance",1
453,"Thriller",2
454,"Action",9
454,"Adventure",4
454,"Animation",1
454,"Comedy",8
454,"Crime",8
454,"Drama",17
454,"Family",1
454,"History",3
454,"Horror",1
454,"Mystery",1
454,"Romance",1
454,"Science Fiction",3
454,"Thriller",8
454,"War",2
477,"Action",1
477,"Adventure",6
477,"Animation",1
477,"Comedy",5
477,"Drama",5
477,"Family",7
477,"Fantasy",6
477,"Music",1
477,"Mystery",1
477,"Romance",3
478,"Action",5
478,"Adventure",5
478,"Animation",1
478,"Comedy",3
478,"Crime",2
478,"Drama",7
478,"Family",1
478,"Fantasy",1
478,"History",1
478,"Music",1
478,"Mystery",1
478,"Romance",1
478,"Science Fiction",3
478,"Thriller",1
478,"War",1
479,"Comedy",1
479,"Drama",1
479,"Music",1
480,"Action",1
480,"Adventure",1
480,"Comedy",2
480,"Crime",1
480,"Drama",6
480,"Family",1
480,"Fantasy",1
480,"History",2
480,"Horror",1
480,"Music",2
480,"Romance",2
480,"Thriller",1
480,"War",1
481,"Comedy",1
481,"Drama",1
481,"Music",1
482,"Comedy",1
482,"Drama",1
482,"Music",1
483,"Comedy",1
483,"Drama",1
483,"Music",1
486,"Adventure",1
486,"Animation",1
486,"Comedy",2
486,"Drama",1
486,"Family",1
487,"Comedy",1
487,"Drama",1
487,"Music",1
488,"Action",3
488,"Adventure",4
488,"Comedy",3
488,"Crime",2
488,"Horror",1
488,"Music",1
488,"Science Fiction",3
488,"Thriller",1
500,"Action",14
500,"Adventure",10
500,"Comedy",6
500,"Crime",5
500,"Drama",17
500,"History",3
500,"Horror",1
500,"Music",1
500,"Mystery",5
500,"Romance",5
500,"Science Fiction",6
500,"Thriller",12
500,"War",4
500,"Western",1
501,"Action",1
501,"Adventure",5
501,"Animation",1
501,"Comedy",4
501,"Crime",1
501,"Drama",8
501,"Family",4
501,"Fantasy",5
501,"Horror",1
501,"Music",1
501,"Mystery",1
501,"Romance",6
501,"Science Fiction",1
501,"Thriller",3
502,"Action",3
502,"Adventure",4
502,"Drama",4
502,"Fantasy",2
502,"History",1
502,"Horror",2
502,"Mystery",1
502,"Science Fiction",1
502,"Thriller",4
502,"War",1
502,"Western",1
503,"Action",1
503,"Adventure",2
503,"Comedy",2
503,"Drama",2
503,"Family",1
503,"Fantasy",1
503,"Music",1
503,"Science Fiction",3
503,"Thriller",2
504,"Action",5
504,"Adventure",5
504,"Comedy",6
504,"Crime",3
504,"Drama",9
504,"Family",2
504,"Fantasy",3
504,"History",1
504,"Music",1
504,"Mystery",2
504,"Romance",3
504,"Science Fiction",6
504,"Thriller",6
504,"War",1
505,"Adventure",1
505,"Science Fiction",1
505,"Thriller",1
506,"Adventure",1
506,"Science Fiction",1
506,"Thriller",1
508,"Action",1
508,"Comedy",1
508,"Thriller",1
510,"Adventure",1
510,"Comedy",1
510,"Crime",1
510,"Family",1
510,"History",1
514,"Action",1
514,"Comedy",6
514,"Crime",5
514,"Drama",11
514,"Fantasy",3
514,"History",2
514,"Horror",1
514,"Mystery",1
514,"Romance",4
514,"Science Fiction",1
514,"Thriller",4
515,"Action",4
515,"Adventure",3
515,"Animation",2
515,"Comedy",8
515,"Drama",5
515,"Family",4
515,"Fantasy",3
515,"Horror",1
515,"Romance",4
515,"Science Fiction",3
515,"Thriller",3
516,"Action",1
516,"Comedy",8
516,"Crime",1
516,"Drama",12
516,"Fantasy",1
516,"Music",1
516,"Romance",5
516,"Science Fiction",2
516,"Thriller",2
516,"War",1
516,"Western",1
517,"Action",12
517,"Adventure",6
517,"Animation",1
517,"Comedy",10
517,"Crime",6
517,"Documentary",1
517,"Drama",12
517,"Family",4
517,"Fantasy",3
517,"Horror",1
517,"Mystery",1
517,"Romance",8
517,"Science Fiction",3
517,"Thriller",15
518,"Action",7
518,"Adventure",4
518,"Animation",1
518,"Comedy",22
518,"Crime",9
518,"Drama",12
518,"Family",3
518,"Fantasy",6
518,"History",1
518,"Music",1
518,"Mystery",2
518,"Romance",7
518,"Science Fiction",3
518,"Thriller",5
518,"War",1
519,"Action",1
519,"Adventure",5
519,"Animation",7
519,"Comedy",8
519,"Crime",1
519,"Drama",3
519,"Family",9
519,"Fantasy",5
519,"Music",2
519,"Mystery",1
519,"Romance",3
519,"Science Fiction",3
520,"Adventure",1
520,"Animation",1
520,"Comedy",12
520,"Drama",5
520,"Family",4
520,"Fantasy",2
520,"History",1
520,"Music",1
520,"Romance",6
520,"Science Fiction",2
520,"Thriller",1
521,"Action",1
521,"Adventure",5
521,"Animation",3
521,"Comedy",8
521,"Crime",1
521,"Drama",4
521,"Family",7
521,"Fantasy",2
521,"Horror",1
521,"Romance",1
521,"Science Fiction",5
521,"Thriller",1
522,"Action",6
522,"Comedy",3
522,"Crime",1
522,"Drama",8
522,"Fantasy",2
522,"History",3
522,"Horror",1
522,"Mystery",1
522,"Romance",1
522,"Science Fiction",1
522,"Thriller",2
522,"War",3
523,"Comedy",1
523,"Fantasy",1
523,"Science Fiction",1
524,"Action",7
524,"Adventure",5
524,"Comedy",8
524,"Drama",12
524,"Fantasy",4
524,"Music",1
524,"Romance",8
524,"Science Fiction",4
524,"Thriller",3
524,"War",1
524,"Western",1
526,"Action",2
526,"Adventure",2
526,"Comedy",4
526,"Crime",2
526,"Drama",5
526,"Fantasy",2
526,"History",1
526,"Horror",2
526,"Music",1
526,"Mystery",2
526,"Romance",2
526,"Science Fiction",3
526,"Thriller",7
526,"Western",1
528,"Comedy",2
528,"Fantasy",2
528,"Science Fiction",1
529,"Action",5
529,"Adventure",7
529,"Comedy",2
529,"Crime",2
529,"Drama",8
529,"Family",2
529,"Fantasy",2
529,"History",1
529,"Horror",2
529,"Mystery",3
529,"Romance",1
529,"Science Fiction",4
529,"Thriller",8
529,"War",1
529,"Western",2
530,"Action",6
530,"Adventure",4
530,"Animation",1
530,"Comedy",5
530,"Crime",1
530,"Drama",6
530,"Family",1
530,"Fantasy",1
530,"History",1
530,"Horror",2
530,"Mystery",3
530,"Romance",3
530,"Science Fiction",4
530,"Thriller",7
531,"Animation",1
531,"Fantasy",1
531,"Music",1
531,"Romance",1
532,"Action",9
532,"Adventure",6
532,"Comedy",10
532,"Crime",6
532,"Drama",4
532,"Family",3
532,"Fantasy",1
532,"Music",1
532,"Mystery",3
532,"Romance",2
532,"Science Fiction",3
532,"Thriller",7
534,"Action",7
534,"Comedy",3
534,"Crime",6
534,"Drama",11
534,"Fantasy",2
534,"History",1
534,"Horror",3
534,"Mystery",4
534,"Romance",2
534,"Thriller",10
534,"War",1
534,"Western",1
535,"Action",2
535,"Adventure",2
535,"Crime",1
535,"Drama",3
535,"Mystery",3
535,"Science Fiction",2
535,"Thriller",4
536,"Mystery",1
536,"Thriller",1
537,"Action",3
537,"Adventure",4
537,"Animation",2
537,"Comedy",10
537,"Crime",1
537,"Drama",7
537,"Family",3
537,"Fantasy",3
537,"History",1
537,"Mystery",3
537,"Romance",3
537,"Science Fiction",3
537,"Thriller",4
537,"Western",1
538,"Action",1
538,"Comedy",2
538,"Crime",1
538,"Mystery",1
538,"Romance",1
538,"Science Fiction",1
538,"Thriller",3
539,"Action",5
539,"Adventure",6
539,"Animation",1
539,"Comedy",16
539,"Crime",3
539,"Drama",2
539,"Family",4
539,"Fantasy",3
539,"Mystery",1
539,"Romance",5
539,"Science Fiction",2
539,"Thriller",2
540,"Action",6
540,"Adventure",4
540,"Comedy",2
540,"Crime",2
540,"Drama",5
540,"Family",1
540,"Fantasy",2
540,"Horror",3
540,"Mystery",4
540,"Romance",1
540,"Science Fiction",5
540,"Thriller",9
540,"Western",1
542,"Mystery",1
542,"Thriller",1
543,"Action",1
543,"Comedy",2
543,"Drama",2
543,"Mystery",1
543,"Romance",1
543,"Science Fiction",1
543,"Thriller",2
544,"Action",1
544,"Crime",2
544,"Drama",1
544,"Mystery",2
544,"Thriller",2
545,"Action",1
545,"Comedy",1
545,"Crime",1
545,"Drama",2
545,"History",1
545,"Horror",1
545,"Romance",2
545,"Science Fiction",1
547,"Drama",1
547,"Western",1
564,"Action",1
564,"Adventure",1
564,"Animation",2
564,"Comedy",4
564,"Family",1
568,"Comedy",1
568,"Drama",1
569,"Action",7
569,"Adventure",2
569,"Comedy",1
569,"Crime",5
569,"Drama",14
569,"Family",1
569,"Fantasy",1
569,"Horror",4
569,"Mystery",3
569,"Romance",5
569,"Science Fiction",3
569,"Thriller",11
571,"Drama",1
571,"Romance",1
572,"Drama",1
572,"Romance",1
573,"Drama",1
573,"Romance",1
574,"Drama",1
574,"Romance",1
585,"Action",6
585,"Adventure",2
585,"Comedy",2
585,"Crime",5
585,"Drama",5
585,"Fantasy",1
585,"Horror",2
585,"Romance",2
585,"Science Fiction",3
585,"Thriller",7
586,"Action",2
586,"Adventure",1
586,"Comedy",2
586,"Crime",1
586,"Drama",2
586,"Mystery",1
586,"Science Fiction",2
586,"Thriller",1
587,"Action",2
587,"Adventure",2
587,"Animation",1
587,"Comedy",4
587,"Crime",2
587,"Drama",4
587,"Family",2
587,"Mystery",1
587,"Science Fiction",1
587,"Thriller",2
587,"Western",1
588,"Action",3
588,"Adventure",3
588,"Animation",1
588,"Comedy",8
588,"Crime",3
588,"Drama",9
588,"Family",4
588,"Fantasy",2
588,"History",1
588,"Mystery",1
588,"Romance",2
588,"Science Fiction",4
588,"Thriller",5
588,"Western",1
589,"Action",2
589,"Adventure",1
589,"Comedy",5
589,"Crime",5
589,"Documentary",1
589,"Drama",8
589,"Family",1
589,"Fantasy",3
589,"Romance",4
589,"Science Fiction",4
589,"Thriller",3
590,"Action",1
590,"Crime",1
590,"Drama",4
590,"History",1
590,"Music",1
590,"Romance",1
590,"Science Fiction",1
590,"Thriller",2
590,"War",1
590,"Western",1
591,"Action",2
591,"Adventure",2
591,"Comedy",1
591,"Crime",1
591,"Drama",2
591,"Fantasy",1
591,"Romance",1
591,"Science Fiction",2
591,"Thriller",2
592,"Drama",1
592,"Horror",1
592,"Science Fiction",1
592,"Thriller",2
593,"Action",2
593,"Comedy",3
593,"Drama",3
593,"Horror",3
593,"Romance",2
593,"Science Fiction",3
593,"Thriller",3
605,"Action",1
605,"Adventure",1
605,"Science Fiction",1
605,"Thriller",1
613,"Adventure",1
613,"Animation",1
613,"Fantasy",1
622,"Adventure",1
622,"Animation",1
622,"Fantasy",1
639,"Adventure",1
639,"Drama",1
639,"Thriller",1
643,"Action",2
643,"Adventure",1
643,"Crime",1
643,"Drama",5
643,"Fantasy",3
643,"History",1
643,"Romance",2
643,"Science Fiction",1
643,"Thriller",1
644,"Comedy",3
644,"Crime",1
644,"Drama",1
644,"Mystery",1
644,"Romance",1
644,"Thriller",1
646,"Comedy",1
646,"Drama",2
646,"Thriller",1
649,"Action",3
649,"Adventure",3
649,"Comedy",1
649,"Drama",6
649,"Horror",1
649,"Romance",4
649,"Thriller",2
649,"War",1
650,"Action",3
650,"Adventure",3
650,"Comedy",2
650,"Drama",5
650,"Fantasy",1
650,"History",1
650,"Science Fiction",1
650,"Thriller",2
651,"Drama",1
651,"Romance",1
652,"Action",4
652,"Adventure",5
652,"Comedy",1
652,"Crime",2
652,"Drama",2
652,"Romance",1
652,"War",1
653,"Action",4
653,"Adventure",4
653,"Fantasy",1
653,"Science Fiction",1
653,"Thriller",1
654,"Drama",2
654,"Romance",1
655,"Action",8
655,"Adventure",9
655,"Animation",1
655,"Comedy",2
655,"Drama",3
655,"Family",2
655,"Fantasy",5
655,"Mystery",1
655,"Romance",1
655,"Thriller",3
656,"Action",3
656,"Adventure",4
656,"Comedy",1
656,"Drama",6
656,"History",1
656,"Horror",1
656,"Romance",3
656,"Science Fiction",1
656,"Thriller",1
656,"War",1
657,"Drama",1
657,"Romance",1
658,"Action",9
658,"Adventure",6
658,"Animation",2
658,"Comedy",7
658,"Crime",1
658,"Drama",13
658,"Family",3
658,"Fantasy",5
658,"Horror",1
658,"Mystery",3
658,"Romance",8
658,"Science Fiction",1
658,"Thriller",5
658,"Western",2
659,"Action",4
659,"Adventure",4
659,"Comedy",1
659,"Crime",1
659,"Drama",2
659,"Mystery",1
659,"Romance",2
659,"Science Fiction",1
659,"Thriller",1
659,"War",1
660,"Action",2
660,"Adventure",2
660,"Crime",1
660,"Drama",1
660,"Family",1
660,"Mystery",1
660,"Thriller",1
661,"Action",1
661,"Adventure",2
661,"Mystery",1
661,"Thriller",1
662,"Action",3
662,"Adventure",3
662,"Fantasy",1
662,"Horror",1
662,"Science Fiction",2
662,"Thriller",1
663,"Action",4
663,"Adventure",4
663,"Fantasy",2
663,"Horror",1
663,"Mystery",1
663,"Science Fiction",4
663,"Thriller",1
664,"Action",2
664,"Adventure",2
670,"Animation",1
670,"Family",1
677,"Action",5
677,"Comedy",1
677,"Crime",1
677,"Drama",7
677,"Family",1
677,"History",2
677,"Horror",1
677,"Science Fiction",2
677,"Thriller",5
678,"Action",1
678,"Crime",1
678,"Drama",2
678,"History",1
678,"Thriller",2
679,"Action",3
679,"Crime",1
679,"Drama",5
679,"Horror",2
679,"Mystery",2
679,"Thriller",4
680,"Crime",1
680,"Drama",2
680,"Fantasy",1
680,"History",1
680,"War",1
681,"Thriller",1
682,"Action",1
682,"Adventure",1
682,"Drama",1
682,"History",1
682,"War",1
683,"Action",1
683,"Crime",1
683,"Drama",1
683,"History",1
683,"Thriller",1
684,"Action",1
684,"Crime",1
684,"Drama",2
684,"History",1
684,"Thriller",1
689,"Action",2
689,"Adventure",1
689,"Crime",1
689,"Thriller",1
690,"Action",1
690,"Adventure",1
691,"Action",1
691,"Adventure",1
691,"Drama",1
691,"History",1
692,"Drama",1
692,"Thriller",1
693,"Action",4
693,"Adventure",4
693,"Comedy",2
693,"Drama",3
693,"History",1
693,"Romance",3
693,"Science Fiction",1
693,"Thriller",2
694,"Action",1
694,"Adventure",1
694,"Drama",1
694,"Horror",1
694,"Romance",1
694,"Science Fiction",1
694,"Thriller",1
694,"War",1
695,"Action",2
695,"Adventure",1
696,"Action",2
696,"Adventure",2
696,"Drama",1
696,"Mystery",1
696,"Romance",1
696,"Thriller",1
697,"Action",1
697,"Comedy",1
697,"Crime",1
697,"Drama",2
697,"History",1
697,"Romance",1
697,"Thriller",1
699,"Action",1
699,"Adventure",1
701,"Action",1
701,"Adventure",1
702,"Action",3
702,"Adventure",2
702,"Comedy",1
702,"Thriller",1
707,"Action",8
707,"Adventure",5
707,"Animation",3
707,"Comedy",22
707,"Crime",2
707,"Drama",8
707,"Family",9
707,"Fantasy",3
707,"History",1
707,"Horror",1
707,"Music",4
707,"Mystery",1
707,"Romance",7
707,"Science Fiction",3
707,"Thriller",4
707,"War",1
722,"Action",1
722,"Crime",1
722,"Drama",2
722,"Music",1
722,"Romance",1
722,"Thriller",1
723,"Action",2
723,"Adventure",1
723,"Crime",2
723,"Drama",4
723,"Fantasy",2
723,"Mystery",2
723,"Romance",1
723,"Thriller",4
724,"Drama",1
724,"Music",1
724,"Romance",1
726,"Action",1
726,"Adventure",1
726,"Comedy",2
726,"Drama",1
726,"Romance",1
728,"Comedy",1
728,"Drama",1
734,"Comedy",1
734,"Drama",1
734,"Romance",1
735,"Action",1
735,"Adventure",1
738,"Action",16
738,"Adventure",18
738,"Animation",1
738,"Comedy",1
738,"Crime",2
738,"Drama",9
738,"Family",2
738,"Fantasy",5
738,"History",4
738,"Mystery",1
738,"Romance",3
738,"Science Fiction",4
738,"Thriller",13
738,"War",2
738,"Western",1
739,"Action",2
739,"Adventure",2
739,"Thriller",1
740,"Action",4
740,"Adventure",6
740,"Comedy",1
740,"Drama",3
740,"Family",1
740,"Fantasy",1
740,"History",1
740,"Horror",1
740,"Mystery",2
740,"Romance",1
740,"Science Fiction",2
740,"Thriller",2
740,"War",1
741,"Action",1
741,"Adventure",1
741,"Crime",1
741,"Drama",2
741,"Romance",1
742,"Action",8
742,"Adventure",5
742,"Comedy",1
742,"Crime",1
742,"Drama",7
742,"History",3
742,"Horror",1
742,"Music",1
742,"Romance",2
742,"Science Fiction",2
742,"Thriller",5
742,"War",4
743,"Action",5
743,"Adventure",3
743,"Animation",1
743,"Crime",1
743,"Drama",2
743,"Science Fiction",1
743,"Thriller",2
744,"Action",1
744,"Adventure",1
745,"Action",1
745,"Adventure",1
745,"Horror",1
745,"Thriller",1
746,"Action",1
746,"Adventure",1
747,"Action",2
747,"Adventure",2
747,"Comedy",2
747,"Crime",1
747,"Drama",1
747,"Romance",1
748,"Action",2
748,"Adventure",1
748,"Horror",1
748,"Science Fiction",1
748,"Thriller",1
749,"Action",2
749,"Adventure",2
749,"Comedy",2
749,"Crime",1
749,"Music",1
749,"Thriller",1
762,"Action",3
762,"Drama",3
762,"Thriller",3
762,"War",1
765,"Action",1
765,"Adventure",1
765,"Drama",2
765,"History",1
766,"Action",3
766,"Adventure",2
766,"Drama",3
766,"Fantasy",1
766,"History",1
766,"Thriller",2
766,"War",1
769,"Comedy",1
771,"Adventure",1
776,"Action",7
776,"Adventure",8
776,"Animation",5
776,"Comedy",25
776,"Crime",3
776,"Drama",4
776,"Family",10
776,"Fantasy",9
776,"Horror",1
776,"Mystery",1
776,"Romance",5
776,"Science Fiction",4
776,"Thriller",2
777,"Action",4
777,"Comedy",9
777,"Crime",3
777,"Drama",2
777,"Family",2
777,"Fantasy",3
777,"Horror",1
778,"Action",2
778,"Adventure",1
778,"Animation",1
778,"Comedy",4
778,"Crime",3
778,"Drama",1
778,"Family",1
778,"Mystery",1
778,"Thriller",1
779,"Action",1
779,"Comedy",1
779,"Crime",1
780,"Action",4
780,"Adventure",1
780,"Comedy",3
780,"Crime",2
780,"Science Fiction",1
780,"Western",1
781,"Action",3
781,"Comedy",5
781,"Crime",2
781,"Drama",5
781,"Horror",1
781,"Romance",1
781,"Science Fiction",1
781,"Thriller",1
782,"Action",5
782,"Adventure",2
782,"Comedy",2
782,"Crime",3
782,"Drama",2
782,"Mystery",1
782,"Romance",2
782,"Thriller",5
782,"War",2
783,"Action",2
783,"Adventure",2
783,"Comedy",7
783,"Crime",3
783,"Drama",4
783,"Family",1
783,"Fantasy",1
783,"Horror",1
783,"Music",1
783,"Romance",1
783,"Thriller",1
785,"Action",2
785,"Adventure",1
785,"Comedy",3
785,"Crime",7
785,"Drama",8
785,"History",1
785,"Horror",1
785,"Mystery",1
785,"Romance",1
785,"Thriller",3
785,"Western",2
786,"Action",1
786,"Comedy",1
786,"Crime",1
787,"Action",3
787,"Comedy",3
787,"Crime",3
788,"Action",1
788,"Comedy",1
788,"Crime",1
789,"Action",1
789,"Comedy",1
789,"Crime",1
790,"Action",2
790,"Adventure",1
790,"Comedy",2
790,"Crime",1
790,"Science Fiction",1
814,"Comedy",1
814,"Crime",1
814,"Drama",1
819,"Action",5
819,"Adventure",3
819,"Animation",1
819,"Comedy",8
819,"Crime",7
819,"Drama",15
819,"Fantasy",3
819,"History",1
819,"Horror",1
819,"Music",1
819,"Romance",7
819,"Science Fiction",1
819,"Thriller",6
819,"War",1
820,"Action",3
820,"Comedy",2
820,"Crime",2
820,"Drama",2
820,"Horror",1
820,"Music",1
820,"Science Fiction",1
820,"Thriller",3
821,"Adventure",1
821,"Comedy",4
821,"Crime",1
821,"Drama",6
821,"Music",1
821,"Romance",3
821,"Thriller",1
822,"Action",2
822,"Adventure",1
822,"Comedy",1
822,"Crime",1
822,"Drama",1
822,"Thriller",2
823,"Drama",1
824,"Action",1
824,"Adventure",2
824,"Comedy",6
824,"Crime",3
824,"Drama",10
824,"Romance",3
824,"Science Fiction",2
824,"Thriller",4
824,"War",1
825,"Action",5
825,"Adventure",3
825,"Comedy",1
825,"Crime",3
825,"Drama",7
825,"History",2
825,"Romance",1
825,"Science Fiction",1
825,"Thriller",5
825,"Western",1
826,"Action",1
826,"Adventure",1
826,"Comedy",1
826,"Crime",3
826,"Drama",6
826,"Family",1
826,"Fantasy",3
826,"Horror",2
826,"Music",1
826,"Romance",1
826,"Science Fiction",1
826,"Thriller",1
827,"Action",2
827,"Adventure",2
827,"Comedy",3
827,"Crime",4
827,"Drama",4
827,"Family",1
827,"History",1
827,"Science Fiction",2
827,"Thriller",6
827,"War",1
828,"Action",1
828,"Comedy",2
828,"Drama",1
828,"History",1
828,"Romance",2
828,"Thriller",1
828,"War",1
829,"Drama",2
829,"History",1
830,"Drama",2
830,"Romance",1
831,"Drama",1
832,"Drama",2
832,"History",1
832,"War",1
833,"Action",1
833,"Comedy",1
833,"Drama",1
833,"Science Fiction",1
848,"Action",1
848,"Crime",1
848,"Drama",1
848,"History",1
848,"Thriller",1
853,"Drama",1
853,"Music",1
854,"Action",1
854,"Comedy",2
854,"Drama",3
854,"Family",1
854,"Fantasy",1
854,"Romance",2
854,"Western",1
855,"Horror",1
855,"Thriller",1
856,"Action",2
856,"Comedy",3
856,"Crime",5
856,"Drama",8
856,"History",1
856,"Mystery",1
856,"Romance",4
856,"Thriller",4
856,"War",1
857,"Comedy",1
857,"Crime",1
857,"Drama",1
857,"Mystery",1
857,"Thriller",1
860,"Comedy",1
860,"Romance",1
862,"Action",1
862,"Comedy",1
862,"Drama",4
862,"Fantasy",1
862,"History",1
862,"Horror",1
862,"Thriller",1
862,"War",2
863,"Comedy",1
863,"Drama",1
863,"Fantasy",1
865,"Action",4
865,"Adventure",4
865,"Comedy",3
865,"Crime",1
865,"Fantasy",1
865,"Science Fiction",3
865,"Thriller",2
879,"Action",9
879,"Adventure",4
879,"Animation",1
879,"Comedy",10
879,"Crime",6
879,"Drama",16
879,"Family",1
879,"Fantasy",1
879,"History",2
879,"Horror",1
879,"Mystery",1
879,"Romance",5
879,"Science Fiction",2
879,"Thriller",7
879,"War",1
879,"Western",2
880,"Action",8
880,"Adventure",6
880,"Comedy",11
880,"Crime",6
880,"Documentary",1
880,"Drama",12
880,"Fantasy",3
880,"History",2
880,"Mystery",2
880,"Romance",7
880,"Science Fiction",3
880,"Thriller",11
880,"War",1
882,"Action",6
882,"Adventure",5
882,"Comedy",5
882,"Crime",1
882,"Drama",5
882,"Fantasy",3
882,"Romance",2
882,"Science Fiction",3
882,"Thriller",1
883,"Action",6
883,"Adventure",2
883,"Comedy",2
883,"Crime",6
883,"Drama",12
883,"Horror",1
883,"Mystery",4
883,"Romance",1
883,"Science Fiction",2
883,"Thriller",9
883,"Western",1
884,"Action",9
884,"Adventure",10
884,"Animation",8
884,"Comedy",24
884,"Crime",8
884,"Drama",13
884,"Family",11
884,"Fantasy",6
884,"History",1
884,"Music",2
884,"Mystery",1
884,"Romance",6
884,"Science Fiction",5
884,"Thriller",10
884,"Western",1
886,"Action",13
886,"Adventure",5
