"budget","revenue","movie_id","title","popularity","status","release_date","runtime","vote_average","vote_count","genre_id","genre"
175000000,966550600,278927,"The Jungle Book",94.199316,"Released","2016-04-07",106,6.7,2892,18,"Drama"
175000000,966550600,278927,"The Jungle Book",94.199316,"Released","2016-04-07",106,6.7,2892,14,"Fantasy"
200000000,623933331,10138,"Iron Man 2",77.300194,"Released","2010-04-28",124,6.6,6849,12,"Adventure"
200000000,623933331,10138,"Iron Man 2",77.300194,"Released","2010-04-28",124,6.6,6849,28,"Action"
200000000,623933331,10138,"Iron Man 2",77.300194,"Released","2010-04-28",124,6.6,6849,878,"Science Fiction"
170000000,396600000,58595,"Snow White and the Huntsman",77.178973,"Released","2012-05-30",127,5.8,3118,12,"Adventure"
170000000,396600000,58595,"Snow White and the Huntsman",77.178973,"Released","2012-05-30",127,5.8,3118,14,"Fantasy"
170000000,396600000,58595,"Snow White and the Huntsman",77.178973,"Released","2012-05-30",127,5.8,3118,18,"Drama"
180000000,758539785,102651,"Maleficent",110.620647,"Released","2014-05-28",97,7,4496,14,"Fantasy"
180000000,758539785,102651,"Maleficent",110.620647,"Released","2014-05-28",97,7,4496,12,"Adventure"
180000000,758539785,102651,"Maleficent",110.620647,"Released","2014-05-28",97,7,4496,28,"Action"
180000000,758539785,102651,"Maleficent",110.620647,"Released","2014-05-28",97,7,4496,10751,"Family"
180000000,758539785,102651,"Maleficent",110.620647,"Released","2014-05-28",97,7,4496,10749,"Romance"
170000000,710644566,119450,"Dawn of the Planet of the Apes",243.791743,"Released","2014-06-26",130,7.3,4410,878,"Science Fiction"
170000000,710644566,119450,"Dawn of the Planet of the Apes",243.791743,"Released","2014-06-26",130,7.3,4410,28,"Action"
170000000,710644566,119450,"Dawn of the Planet of the Apes",243.791743,"Released","2014-06-26",130,7.3,4410,18,"Drama"
170000000,710644566,119450,"Dawn of the Planet of the Apes",243.791743,"Released","2014-06-26",130,7.3,4410,53,"Thriller"
27000000,0,79698,"The Lovers",2.418535,"Released","2015-02-13",109,4.8,34,28,"Action"
27000000,0,79698,"The Lovers",2.418535,"Released","2015-02-13",109,4.8,34,12,"Adventure"
27000000,0,79698,"The Lovers",2.418535,"Released","2015-02-13",109,4.8,34,878,"Science Fiction"
27000000,0,79698,"The Lovers",2.418535,"Released","2015-02-13",109,4.8,34,10749,"Romance"
175000000,150962475,64686,"47 Ronin",41.796339,"Released","2013-12-06",119,5.9,1326,18,"Drama"
175000000,150962475,64686,"47 Ronin",41.796339,"Released","2013-12-06",119,5.9,1326,28,"Action"
175000000,150962475,64686,"47 Ronin",41.796339,"Released","2013-12-06",119,5.9,1326,12,"Adventure"
175000000,150962475,64686,"47 Ronin",41.796339,"Released","2013-12-06",119,5.9,1326,14,"Fantasy"
170000000,714766572,100402,"Captain America: The Winter Soldier",72.225265,"Released","2014-03-20",136,7.6,5764,28,"Action"
170000000,714766572,100402,"Captain America: The Winter Soldier",72.225265,"Released","2014-03-20",136,7.6,5764,12,"Adventure"
170000000,714766572,100402,"Captain America: The Winter Soldier",72.225265,"Released","2014-03-20",136,7.6,5764,878,"Science Fiction"
165000000,752600867,10192,"Shrek Forever After",44.041186,"Released","2010-05-16",93,6,1959,35,"Comedy"
165000000,752600867,10192,"Shrek Forever After",44.041186,"Released","2010-05-16",93,6,1959,12,"Adventure"
165000000,752600867,10192,"Shrek Forever After",44.041186,"Released","2010-05-16",93,6,1959,14,"Fantasy"
165000000,752600867,10192,"Shrek Forever After",44.041186,"Released","2010-05-16",93,6,1959,16,"Animation"
165000000,752600867,10192,"Shrek Forever After",44.041186,"Released","2010-05-16",93,6,1959,10751,"Family"
190000000,209154322,158852,"Tomorrowland",130.311355,"Released","2015-05-19",130,6.2,2846,12,"Adventure"
190000000,209154322,158852,"Tomorrowland",130.311355,"Released","2015-05-19",130,6.2,2846,10751,"Family"
190000000,209154322,158852,"Tomorrowland",130.311355,"Released","2015-05-19",130,6.2,2846,9648,"Mystery"
190000000,209154322,158852,"Tomorrowland",130.311355,"Released","2015-05-19",130,6.2,2846,878,"Science Fiction"
165000000,652105443,177572,"Big Hero 6",203.73459,"Released","2014-10-24",102,7.8,6135,12,"Adventure"
165000000,652105443,177572,"Big Hero 6",203.73459,"Released","2014-10-24",102,7.8,6135,10751,"Family"
165000000,652105443,177572,"Big Hero 6",203.73459,"Released","2014-10-24",102,7.8,6135,16,"Animation"
165000000,652105443,177572,"Big Hero 6",203.73459,"Released","2014-10-24",102,7.8,6135,28,"Action"
165000000,652105443,177572,"Big Hero 6",203.73459,"Released","2014-10-24",102,7.8,6135,35,"Comedy"
165000000,471222889,82690,"Wreck-It Ralph",62.341073,"Released","2012-11-01",108,7.1,4570,10751,"Family"
165000000,471222889,82690,"Wreck-It Ralph",62.341073,"Released","2012-11-01",108,7.1,4570,16,"Animation"
165000000,471222889,82690,"Wreck-It Ralph",62.341073,"Released","2012-11-01",108,7.1,4570,35,"Comedy"
165000000,471222889,82690,"Wreck-It Ralph",62.341073,"Released","2012-11-01",108,7.1,4570,12,"Adventure"
165000000,305875730,5255,"The Polar Express",47.323228,"Released","2004-11-10",100,6.4,1474,12,"Adventure"
165000000,305875730,5255,"The Polar Express",47.323228,"Released","2004-11-10",100,6.4,1474,16,"Animation"
165000000,305875730,5255,"The Polar Express",47.323228,"Released","2004-11-10",100,6.4,1474,10751,"Family"
165000000,305875730,5255,"The Polar Express",47.323228,"Released","2004-11-10",100,6.4,1474,14,"Fantasy"
165000000,389681935,47933,"Independence Day: Resurgence",48.775723,"Released","2016-06-22",120,4.9,2491,28,"Action"
165000000,389681935,47933,"Independence Day: Resurgence",48.775723,"Released","2016-06-22",120,4.9,2491,12,"Adventure"
165000000,389681935,47933,"Independence Day: Resurgence",48.775723,"Released","2016-06-22",120,4.9,2491,878,"Science Fiction"
165000000,494878759,10191,"How to Train Your Dragon",67.263269,"Released","2010-03-05",98,7.5,4227,14,"Fantasy"
165000000,494878759,10191,"How to Train Your Dragon",67.263269,"Released","2010-03-05",98,7.5,4227,12,"Adventure"
165000000,494878759,10191,"How to Train Your Dragon",67.263269,"Released","2010-03-05",98,7.5,4227,16,"Animation"
165000000,494878759,10191,"How to Train Your Dragon",67.263269,"Released","2010-03-05",98,7.5,4227,10751,"Family"
200000000,4.35e+08,296,"Terminator 3: Rise of the Machines",69.405188,"Released","2003-07-02",109,5.9,2143,28,"Action"
200000000,4.35e+08,296,"Terminator 3: Rise of the Machines",69.405188,"Released","2003-07-02",109,5.9,2143,53,"Thriller"
200000000,4.35e+08,296,"Terminator 3: Rise of the Machines",69.405188,"Released","2003-07-02",109,5.9,2143,878,"Science Fiction"
170000000,773328629,118340,"Guardians of the Galaxy",481.098624,"Released","2014-07-30",121,7.9,9742,28,"Action"
170000000,773328629,118340,"Guardians of the Galaxy",481.098624,"Released","2014-07-30",121,7.9,9742,878,"Science Fiction"
170000000,773328629,118340,"Guardians of the Galaxy",481.098624,"Released","2014-07-30",121,7.9,9742,12,"Adventure"
165000000,675120017,157336,"Interstellar",724.247784,"Released","2014-11-05",169,8.1,10867,12,"Adventure"
165000000,675120017,157336,"Interstellar",724.247784,"Released","2014-11-05",169,8.1,10867,18,"Drama"
165000000,675120017,157336,"Interstellar",724.247784,"Released","2014-11-05",169,8.1,10867,878,"Science Fiction"
160000000,825532764,27205,"Inception",167.58371,"Released","2010-07-14",148,8.1,13752,28,"Action"
160000000,825532764,27205,"Inception",167.58371,"Released","2010-07-14",148,8.1,13752,53,"Thriller"
160000000,825532764,27205,"Inception",167.58371,"Released","2010-07-14",148,8.1,13752,878,"Science Fiction"
160000000,825532764,27205,"Inception",167.58371,"Released","2010-07-14",148,8.1,13752,9648,"Mystery"
160000000,825532764,27205,"Inception",167.58371,"Released","2010-07-14",148,8.1,13752,12,"Adventure"
15000000,7.7e+07,315011,"Shin Godzilla",9.476999,"Released","2016-07-29",120,6.5,143,28,"Action"
15000000,7.7e+07,315011,"Shin Godzilla",9.476999,"Released","2016-07-29",120,6.5,143,12,"Adventure"
15000000,7.7e+07,315011,"Shin Godzilla",9.476999,"Released","2016-07-29",120,6.5,143,18,"Drama"
15000000,7.7e+07,315011,"Shin Godzilla",9.476999,"Released","2016-07-29",120,6.5,143,27,"Horror"
15000000,7.7e+07,315011,"Shin Godzilla",9.476999,"Released","2016-07-29",120,6.5,143,878,"Science Fiction"
250000000,1021103568,49051,"The Hobbit: An Unexpected Journey",108.849621,"Released","2012-11-26",169,7,8297,12,"Adventure"
250000000,1021103568,49051,"The Hobbit: An Unexpected Journey",108.849621,"Released","2012-11-26",169,7,8297,14,"Fantasy"
250000000,1021103568,49051,"The Hobbit: An Unexpected Journey",108.849621,"Released","2012-11-26",169,7,8297,28,"Action"
38000000,207283925,9799,"The Fast and the Furious",6.909942,"Released","2001-06-22",106,6.6,3428,28,"Action"
38000000,207283925,9799,"The Fast and the Furious",6.909942,"Released","2001-06-22",106,6.6,3428,80,"Crime"
38000000,207283925,9799,"The Fast and the Furious",6.909942,"Released","2001-06-22",106,6.6,3428,53,"Thriller"
150000000,333932083,4922,"The Curious Case of Benjamin Button",60.269279,"Released","2008-11-24",166,7.3,3292,14,"Fantasy"
150000000,333932083,4922,"The Curious Case of Benjamin Button",60.269279,"Released","2008-11-24",166,7.3,3292,18,"Drama"
150000000,333932083,4922,"The Curious Case of Benjamin Button",60.269279,"Released","2008-11-24",166,7.3,3292,53,"Thriller"
150000000,333932083,4922,"The Curious Case of Benjamin Button",60.269279,"Released","2008-11-24",166,7.3,3292,9648,"Mystery"
150000000,333932083,4922,"The Curious Case of Benjamin Button",60.269279,"Released","2008-11-24",166,7.3,3292,10749,"Romance"
160000000,353624124,49538,"X-Men: First Class",3.195174,"Released","2011-05-24",132,7.1,5181,28,"Action"
160000000,353624124,49538,"X-Men: First Class",3.195174,"Released","2011-05-24",132,7.1,5181,878,"Science Fiction"
160000000,353624124,49538,"X-Men: First Class",3.195174,"Released","2011-05-24",132,7.1,5181,12,"Adventure"
160000000,653428261,131634,"The Hunger Games: Mockingjay - Part 2",127.284427,"Released","2015-11-18",137,6.6,3984,28,"Action"
160000000,653428261,131634,"The Hunger Games: Mockingjay - Part 2",127.284427,"Released","2015-11-18",137,6.6,3984,12,"Adventure"
160000000,653428261,131634,"The Hunger Games: Mockingjay - Part 2",127.284427,"Released","2015-11-18",137,6.6,3984,878,"Science Fiction"
150000000,215283742,27022,"The Sorcerer's Apprentice",35.580815,"Released","2010-07-13",109,5.8,1470,14,"Fantasy"
150000000,215283742,27022,"The Sorcerer's Apprentice",35.580815,"Released","2010-07-13",109,5.8,1470,12,"Adventure"
150000000,215283742,27022,"The Sorcerer's Apprentice",35.580815,"Released","2010-07-13",109,5.8,1470,28,"Action"
150000000,215283742,27022,"The Sorcerer's Apprentice",35.580815,"Released","2010-07-13",109,5.8,1470,35,"Comedy"
150000000,215283742,27022,"The Sorcerer's Apprentice",35.580815,"Released","2010-07-13",109,5.8,1470,18,"Drama"
160000000,181674817,503,"Poseidon",21.133748,"Released","2006-05-12",99,5.5,583,12,"Adventure"
160000000,181674817,503,"Poseidon",21.133748,"Released","2006-05-12",99,5.5,583,28,"Action"
160000000,181674817,503,"Poseidon",21.133748,"Released","2006-05-12",99,5.5,583,18,"Drama"
160000000,181674817,503,"Poseidon",21.133748,"Released","2006-05-12",99,5.5,583,53,"Thriller"
170000000,299370084,241259,"Alice Through the Looking Glass",56.268916,"Released","2016-05-25",113,6.5,1725,14,"Fantasy"
160000000,798958165,810,"Shrek the Third",42.986467,"Released","2007-05-17",93,6,2278,14,"Fantasy"
160000000,798958165,810,"Shrek the Third",42.986467,"Released","2007-05-17",93,6,2278,12,"Adventure"
160000000,798958165,810,"Shrek the Third",42.986467,"Released","2007-05-17",93,6,2278,16,"Animation"
160000000,798958165,810,"Shrek the Third",42.986467,"Released","2007-05-17",93,6,2278,35,"Comedy"
160000000,798958165,810,"Shrek the Third",42.986467,"Released","2007-05-17",93,6,2278,10751,"Family"
160000000,433677183,68735,"Warcraft",63.148529,"Released","2016-05-25",123,6.3,2268,28,"Action"
160000000,433677183,68735,"Warcraft",63.148529,"Released","2016-05-25",123,6.3,2268,12,"Adventure"
160000000,433677183,68735,"Warcraft",63.148529,"Released","2016-05-25",123,6.3,2268,14,"Fantasy"
155000000,440603537,87101,"Terminator Genisys",202.042635,"Released","2015-06-23",126,5.8,3631,878,"Science Fiction"
155000000,440603537,87101,"Terminator Genisys",202.042635,"Released","2015-06-23",126,5.8,3631,28,"Action"
155000000,440603537,87101,"Terminator Genisys",202.042635,"Released","2015-06-23",126,5.8,3631,53,"Thriller"
155000000,440603537,87101,"Terminator Genisys",202.042635,"Released","2015-06-23",126,5.8,3631,12,"Adventure"
155000000,415686217,10140,"The Chronicles of Narnia: The Voyage of the Dawn Treader",49.661984,"Released","2010-08-13",113,6.2,1514,12,"Adventure"
155000000,415686217,10140,"The Chronicles of Narnia: The Voyage of the Dawn Treader",49.661984,"Released","2010-08-13",113,6.2,1514,10751,"Family"
155000000,415686217,10140,"The Chronicles of Narnia: The Voyage of the Dawn Treader",49.661984,"Released","2010-08-13",113,6.2,1514,14,"Fantasy"
140000000,449220945,676,"Pearl Harbor",34.20669,"Released","2001-05-21",183,6.6,1791,36,"History"
140000000,449220945,676,"Pearl Harbor",34.20669,"Released","2001-05-21",183,6.6,1791,10749,"Romance"
140000000,449220945,676,"Pearl Harbor",34.20669,"Released","2001-05-21",183,6.6,1791,10752,"War"
150000000,709709780,1858,"Transformers",25.468493,"Released","2007-06-27",144,6.6,4040,12,"Adventure"
150000000,709709780,1858,"Transformers",25.468493,"Released","2007-06-27",144,6.6,4040,878,"Science Fiction"
150000000,709709780,1858,"Transformers",25.468493,"Released","2007-06-27",144,6.6,4040,28,"Action"
155000000,167298192,1966,"Alexander",39.019229,"Released","2004-11-21",175,5.6,927,10752,"War"
155000000,167298192,1966,"Alexander",39.019229,"Released","2004-11-21",175,5.6,927,36,"History"
155000000,167298192,1966,"Alexander",39.019229,"Released","2004-11-21",175,5.6,927,28,"Action"
155000000,167298192,1966,"Alexander",39.019229,"Released","2004-11-21",175,5.6,927,12,"Adventure"
155000000,167298192,1966,"Alexander",39.019229,"Released","2004-11-21",175,5.6,927,18,"Drama"
155000000,167298192,1966,"Alexander",39.019229,"Released","2004-11-21",175,5.6,927,10749,"Romance"
150000000,938212738,675,"Harry Potter and the Order of the Phoenix",78.144395,"Released","2007-06-28",138,7.4,5494,12,"Adventure"
150000000,938212738,675,"Harry Potter and the Order of the Phoenix",78.144395,"Released","2007-06-28",138,7.4,5494,14,"Fantasy"
150000000,938212738,675,"Harry Potter and the Order of the Phoenix",78.144395,"Released","2007-06-28",138,7.4,5494,10751,"Family"
150000000,938212738,675,"Harry Potter and the Order of the Phoenix",78.144395,"Released","2007-06-28",138,7.4,5494,9648,"Mystery"
150000000,895921036,674,"Harry Potter and the Goblet of Fire",101.250416,"Released","2005-11-05",157,7.5,5608,12,"Adventure"
150000000,895921036,674,"Harry Potter and the Goblet of Fire",101.250416,"Released","2005-11-05",157,7.5,5608,14,"Fantasy"
150000000,895921036,674,"Harry Potter and the Goblet of Fire",101.250416,"Released","2005-11-05",157,7.5,5608,10751,"Family"
150000000,624029371,8960,"Hancock",56.758411,"Released","2008-07-01",92,6.2,2961,14,"Fantasy"
150000000,624029371,8960,"Hancock",56.758411,"Released","2008-07-01",92,6.2,2961,28,"Action"
150000000,585349010,6479,"I Am Legend",70.867401,"Released","2007-12-14",101,6.9,4853,18,"Drama"
150000000,585349010,6479,"I Am Legend",70.867401,"Released","2007-12-14",101,6.9,4853,27,"Horror"
150000000,585349010,6479,"I Am Legend",70.867401,"Released","2007-12-14",101,6.9,4853,28,"Action"
150000000,585349010,6479,"I Am Legend",70.867401,"Released","2007-12-14",101,6.9,4853,53,"Thriller"
150000000,585349010,6479,"I Am Legend",70.867401,"Released","2007-12-14",101,6.9,4853,878,"Science Fiction"
150000000,474968763,118,"Charlie and the Chocolate Factory",53.905592,"Released","2005-07-13",115,6.7,3624,12,"Adventure"
150000000,474968763,118,"Charlie and the Chocolate Factory",53.905592,"Released","2005-07-13",115,6.7,3624,35,"Comedy"
150000000,474968763,118,"Charlie and the Chocolate Factory",53.905592,"Released","2005-07-13",115,6.7,3624,10751,"Family"
150000000,474968763,118,"Charlie and the Chocolate Factory",53.905592,"Released","2005-07-13",115,6.7,3624,14,"Fantasy"
150000000,623722818,2062,"Ratatouille",65.677399,"Released","2007-06-22",111,7.5,4369,16,"Animation"
150000000,623722818,2062,"Ratatouille",65.677399,"Released","2007-06-22",111,7.5,4369,35,"Comedy"
150000000,623722818,2062,"Ratatouille",65.677399,"Released","2007-06-22",111,7.5,4369,10751,"Family"
150000000,623722818,2062,"Ratatouille",65.677399,"Released","2007-06-22",111,7.5,4369,14,"Fantasy"
150000000,374218673,272,"Batman Begins",115.040024,"Released","2005-06-10",140,7.5,7359,28,"Action"
150000000,374218673,272,"Batman Begins",115.040024,"Released","2005-06-10",140,7.5,7359,80,"Crime"
150000000,374218673,272,"Batman Begins",115.040024,"Released","2005-06-10",140,7.5,7359,18,"Drama"
150000000,603900354,10527,"Madagascar: Escape 2 Africa",44.141021,"Released","2008-10-30",89,6.2,1810,10751,"Family"
150000000,603900354,10527,"Madagascar: Escape 2 Africa",44.141021,"Released","2008-10-30",89,6.2,1810,16,"Animation"
150000000,413106170,18360,"Night at the Museum: Battle of the Smithsonian",81.781591,"Released","2009-05-20",105,5.9,1971,12,"Adventure"
150000000,413106170,18360,"Night at the Museum: Battle of the Smithsonian",81.781591,"Released","2009-05-20",105,5.9,1971,14,"Fantasy"
150000000,413106170,18360,"Night at the Museum: Battle of the Smithsonian",81.781591,"Released","2009-05-20",105,5.9,1971,28,"Action"
150000000,413106170,18360,"Night at the Museum: Battle of the Smithsonian",81.781591,"Released","2009-05-20",105,5.9,1971,35,"Comedy"
150000000,413106170,18360,"Night at the Museum: Battle of the Smithsonian",81.781591,"Released","2009-05-20",105,5.9,1971,10751,"Family"
150000000,373062864,2080,"X-Men Origins: Wolverine",5.954334,"Released","2009-04-28",107,6.2,4021,12,"Adventure"
